source_block,candidate_rank,work_id,text_sha256,reasons
2,9360,W2064818953,5f892a668228d3d18554ef80150f90f9d82afbf253dae28a9298c7cced62cc93,"[""clear_non_english_abstract""]"
2,9442,W2334442438,31b07b2a4bd8a1b5184a58cc442f0d510aaf2ae13993256976015b88d64c3f90,"[""clear_non_english_abstract""]"
2,9517,W4242340267,3d0376711a0cb3766da5e47089dad5c5a281dd456f4df8b692baeb82a31140aa,"[""clear_non_english_abstract""]"
2,9552,W4404936813,a48bc7537865738e700da9c9cc7191aad7459815375aa304bb4b2ca4fc5ef8ec,"[""clear_non_english_abstract""]"
2,9656,W3026315642,e6d8c5bff3f0dcad6c6432c2171489e2ad980f901df7e02efcb8ab8920cb3111,"[""clear_non_english_abstract""]"
2,9699,W2973177867,49d9e5718b41f1b57fb2d8586bb223a91fbbe0123fef37d83f39f0d79748f55d,"[""clear_non_english_abstract""]"
2,9752,W4247842695,b52adf0061807eb0b3b88d729e6d4f528012615cb0421ac48cacefb1c0c6b545,"[""clear_non_english_abstract""]"
2,9794,W4394795106,7625d2040abe91253520c788eb61d0c82d273d7d84ef90f8481845c1628ada83,"[""clear_non_english_abstract""]"
2,9905,W7212097658,8df7c61cfbbaacdf0478aa7a05175560107ff88d59ea67b25156e34d1dd9dc2e,"[""clear_non_english_abstract""]"
2,9927,W2979772831,729ac54ba87600d90fb5935b897c65234e6fc3aad504b2e80bc67aadf2ed98ec,"[""non_abstract:reviewed_non_abstract_template""]"
3,204,W2804279218,7ee16c02921b7f404561c197b6dc90b858710ef3ae968fc79246e70e994433d1,"[""clear_non_english_abstract""]"
3,305,W4402829045,8d07c1a13e863c01ae44282b866135e32ef9ca7bea026fcef73ff3b6ff89d47e,"[""clear_non_english_abstract""]"
3,374,W2900575035,d5236eff156840084d7110d7b37e23bf428fe278a1ababbe5bc42006371fcd3c,"[""clear_non_english_abstract""]"
3,396,W2916288105,ea9fef61dd23a9ec1d8ce2b6ad6ef2fba743df048b3b5cbfe662a822445345d8,"[""clear_non_english_abstract""]"
3,598,W3131528905,1dae9e7a31a8e77d09fed8e28f5d28041a14d34ac0aad6dd2cdd13ceaeb30297,"[""clear_non_english_abstract""]"
3,821,W3152089116,12c8a6b90f338080882057890b2e1dc566e1d523f635919c95293dcd66920ae9,"[""clear_non_english_abstract""]"
3,1081,W2924553229,af4f9191c143631d2a46f4110e924816090db1f01a4ad4717b689ad0ca2bd564,"[""clear_non_english_abstract""]"
3,1110,W1638198160,d4dcdc536f6c0c4e6f4ae825f731f54a4cc5d8c3004e5cf4a3c213e33f560484,"[""clear_non_english_abstract""]"
3,1282,W2806291322,1ff93c810093cea611937a923bb3560dab5be9bf1a1cba2098f26fee3d9a9f05,"[""non_abstract:reviewed_non_abstract_template""]"
3,1354,W1993360588,319f356b6fd6e50d175d38e79c0b3e6f4e37466edb148f6377134a1c7c824eab,"[""non_abstract:acs_webpage_instead_of_abstract""]"
3,1610,W4200021438,8c778d7f42d654e4958ecca76bc4c200e9b55290ae6a0d617bc7ba1eefc58c3a,"[""clear_non_english_abstract""]"
3,1636,W7125644555,874c3761b2c4031935474c41b30207e50d169b5f61635b0fe6236761c7740e19,"[""clear_non_english_abstract""]"
3,1681,W2273142480,9a1cfc1e661fed0e779d5f89d817002fca55060f60d3aee7d88f7bd48cf626f0,"[""clear_non_english_abstract""]"
3,1745,W3136217882,e268620b8ab44c2014b29393155d9212b912752ed0fac9b80aa82cd2c14b5bf5,"[""clear_non_english_abstract""]"
3,1756,W4243173117,a4ebcefce733ade3ff6bc2190e73f36841a35c2b060968e12d3a048319d8cb2e,"[""clear_non_english_abstract""]"
3,1780,W2781847226,55a08962b4e79da1392147f0d82048d3e6b7d4c510f883ce031f3255e24bb27b,"[""clear_non_english_abstract""]"
3,1921,W4378189561,f6582d18bc440ab5dcf13c802542d92be3612dfcb506d794f50ee05a33620a27,"[""clear_non_english_abstract""]"
3,1975,W2014349334,b0819161944e170a0b92617a77fa4a06b6c67428a2d31f9d61827c8ae8b32aaa,"[""clear_non_english_abstract""]"
3,2131,W4376288142,0ee5c9d80063d34383343e91ab33e2da88175732da2829f39e1a462073d65aef,"[""clear_non_english_abstract""]"
3,2156,W2548262582,70da02bcce7c9d2462e896a37665bddee821c277474b7bbd16619bc7e0f569f3,"[""clear_non_english_abstract""]"
3,2174,W4406480790,fdb3768c8ab265224cfc80846d0a2eb2e051136e7fb602b27e42f7c89ee49f9f,"[""clear_non_english_abstract""]"
3,2176,W4244808861,571617c820f643e78ea57ec4224b4d94d19da369389c7e5c30076a9864430d31,"[""clear_non_english_abstract""]"
3,2240,W1852751334,78c1e4b23d6de9a419acf14d1a4d86d8e3ebca337db48766c99e6c99207f12f0,"[""clear_non_english_abstract""]"
3,2509,W2590358799,8c28070f5b467d48e53dbd2a9e3a55566bc3e02de63499b185a01530cc4ebc21,"[""clear_non_english_abstract""]"
3,2549,W2308214958,84bde87da63f07ec89b89db6fd4bee35d208a8ac92be5bb29a48c9046c0a3ff6,"[""clear_non_english_abstract""]"
3,2599,W4387584925,ff2ffd537ed193af2282bd5862a553cea3560361dc0f9c782843f3ea85e64958,"[""clear_non_english_abstract""]"
3,2788,W7203508710,9d629e221054502e6d46ba4cdf7c0c34c72d57e6c441bd042c75117bb3f4a742,"[""non_abstract:reviewed_non_abstract_template""]"
3,2857,W4389568264,24380142b0eb17a1ea12d8289f4977997998456b3c704bec050299555d1cafd8,"[""clear_non_english_abstract""]"
3,2960,W2904473662,49823873e43fdc4ebd577460107a4c7d4a26bbedd4d6dd08d6eb18b1d6f87363,"[""non_abstract:reviewed_non_abstract_template""]"
3,2968,W2736651110,2fab105d6a619eb891be0956b0c23c9f92f79cf0b8ed061a3151813c476423e8,"[""clear_non_english_abstract""]"
3,3074,W4322098040,183374bbf9eff8127870a74730be7dab3e6643a8f68e2070871ebdd660e25af6,"[""clear_non_english_abstract""]"
3,3362,W3029525619,9cc4c832a6ebf59fd9dd83610752b77b2da4beaffff527e98a9f659e68788565,"[""clear_non_english_abstract""]"
3,3530,W4393430540,3913df547abb27d2d4d7b94e6b97307f14f77b78cff435cba1e6cedcfd09b0f8,"[""clear_non_english_abstract""]"
3,3628,W2956286710,a2b21ed6de77fbfcc176e3636433e05dfc3dff04d4c663b14ac0f783ca5c0c6e,"[""clear_non_english_abstract""]"
3,3854,W2264848054,f9ba9ec1aba87f85fd3e55b6db36a4a1c69a9470054a6d0ba27a6508f96d0871,"[""clear_non_english_abstract""]"
3,4029,W4205703149,ecfb915dd2e65e32d3fb55c65b0e191f7959debc1118001c2205fe7481661b1e,"[""clear_non_english_abstract""]"
3,4077,W2317188882,b2778a0a87ac03385695aa8d8398bfa153c8e05e3687f03d4c035bfa9dca7586,"[""clear_non_english_abstract""]"
3,4108,W4389731062,6180832e07bb84fda9a4b1563eec11cb784cf942a723ddcc923059dda61e1f96,"[""clear_non_english_abstract""]"
3,4177,W3085470579,2e5d5ded51ee47896d9f974dcee86cad65b08b0bd9cb98f050b780399b551641,"[""clear_non_english_abstract""]"
3,4364,W2325085639,76b3ed48a8e3f303fa4f2f858ee7d7b855ca7e9f8d5cfe3e117e40306747218a,"[""clear_non_english_abstract""]"
3,4384,W4250236288,972c9a726de39ae32b6acae71c379e3ea52d7db5cb2c98f90ebb427ea7e3fa67,"[""non_abstract:reviewed_non_abstract_template""]"
3,4402,W2607924785,e2ca94959d0505aa74da6f95660c15d92a42e59c9be6cf9f108d62ff76067909,"[""clear_non_english_abstract""]"
3,4525,W4285102628,f11eb8198580139c450e0d0dc0121113bca004bf23d52f312c9a531bbca5970d,"[""clear_non_english_abstract""]"
3,4669,W3010200707,479faa231ed5d0387fa97ab55af83b7ae2a02b717c6b549a143f61fe80a06878,"[""clear_non_english_abstract""]"
3,4889,W1671272328,a90cd95b23253bd15558007b358e99469697e97bc7fd21e4f43e4c95df8686d0,"[""clear_non_english_abstract""]"
3,4988,W3214687657,5c96b9174266197e2d12d363d3170d48565ac3956f1466544d4797f209629d40,"[""clear_non_english_abstract""]"
3,5209,W3033584608,c1458aa97e4ca3673677146b06e2b1ff454107f8706f3f39d10a642f06c675ee,"[""clear_non_english_abstract""]"
3,5286,W3150570321,7c0e0c8fe217a3a42977b2549bc8e1c70c53aa081ec885de074c862773b88d02,"[""clear_non_english_abstract""]"
3,5475,W2884218032,871781c76ff1df5a2ebc26382000ad217f49051c20f011539c4ad48d9469becb,"[""clear_non_english_abstract""]"
3,5523,W2314119959,48c74946abf740fcd47389c29b4fc27864997422d306d1e914314b2490d6b2df,"[""clear_non_english_abstract""]"
3,5546,W2002761571,f08fb4e2b6f875322535bf1476f8873b27fb17440d3b93d479cb3ede37bd22e1,"[""clear_non_english_abstract""]"
3,5598,W4323911423,fa5cfabf515e50cba75543cdc9898b211cd1bdf00bd6e80ba5ee395189f941a4,"[""clear_non_english_abstract""]"
3,5654,W2299499861,82cdd0829c16326e636666f242923f61032b3f6e62b21d583d8f7ee7af8fcf85,"[""clear_non_english_abstract""]"
3,5701,W4210347468,de8d8ceaf61fce1ceec018d3673feb5cb32692526895c8c67f7b5768c82b0e16,"[""clear_non_english_abstract""]"
3,5703,W2891883533,75f761371bc4f70c7ada2a0d6e99d14a403b04fe97fb3d1eae50fccfe572c01c,"[""clear_non_english_abstract""]"
3,5970,W4200062370,865c92eb1268c40181df5e8626d74597ae1438a1cd334be224294adf8d23e78e,"[""clear_non_english_abstract""]"
3,6061,W269020451,842b02c34b9ea710297ec91490014fced6caa5cb9693d9f95eac8d0acc250007,"[""clear_non_english_abstract""]"
3,6066,W2933771780,bbeffeb6c2ead78433c9bffe32d8ca2e9ea7b4de5487f955db3b05d1ddc7e6d3,"[""clear_non_english_abstract""]"
3,6240,W4280570351,047c3243db62ef2016d55054c7bc2b8ea7a7bd6a42a84a1033c47c3361c477c5,"[""clear_non_english_abstract""]"
3,6255,W7209014593,ec98d80ae550936877b6cbe8d6ad9f6ccb47e5f57fc617171e75ee6752ac3765,"[""non_abstract:reviewed_non_abstract_template""]"
3,6515,W4366000928,e8ab4fedf68dc3d9612f1e6f40d28a040a10751314752d43619785c7c3bcfc28,"[""clear_non_english_abstract""]"
3,6528,W4206281267,f3d5d8b36adae4ac72d9f201efbd07609235cf338a927afc6b4677eff8f05806,"[""clear_non_english_abstract""]"
3,6568,W1904549762,8c4cd95554257dfd080a729ea763cbdd343ae308e6bdf2614a3dd3115ddb1d98,"[""clear_non_english_abstract""]"
3,6592,W4298058645,6f0c67bc568088f84f3b5bbc95bb2e3d4fb548e56e00ac2733480446b6e50cf2,"[""clear_non_english_abstract""]"
3,6606,W2025786374,c4dc39d9979c3e0a1c27088320f98555a06fa89d954fde950a863709fee9d4cc,"[""non_abstract:reviewed_non_abstract_template""]"
3,6625,W1965248109,d89db798daa80ce5ba801e57cc0c7d3bf90cfbfb34b78b31a923c63c6b27abde,"[""non_abstract:acs_webpage_instead_of_abstract""]"
3,6825,W2765245312,76638e59d8076d6226a53c64eb9a4b76934fbe76bd1579d289001e9e9785bf1f,"[""clear_non_english_abstract""]"
3,7067,W4400170618,df3145661557d5333d1dea165bd60a890e5a70aad8a8c1246b03cc9db1785533,"[""clear_non_english_abstract""]"
3,7085,W3111133300,4ff021f5734d7b7fe43e90b175bd46494a2f7a770ef6e781a2f8d8d1d746e7cd,"[""clear_non_english_abstract""]"
3,7423,W2904472743,bc6e3d1d6aeb87cda67c2e3bf724c3d740da761fc293879fb4afe204b0491ce2,"[""clear_non_english_abstract""]"
3,7465,W2901107540,5d466922e9c7d44f26aeb52e707c0c030d91017d5f43f8183601eaa1d6d480fb,"[""clear_non_english_abstract""]"
3,7632,W4286274240,d95c1063a3fa5de7978f22db7fc90a9e1694fe8444ddc39e5f62b0810e2209f5,"[""clear_non_english_abstract""]"
3,7725,W3091873058,bb1d01eb46dba27393a7535c01aa5c9a104f74cdb5e180920f04ab32b5330f66,"[""clear_non_english_abstract""]"
3,7826,W2334103711,2df96bc8943ff19d3e1b084af3d0e4fed3df88b46f192da54dedbe0dc627e915,"[""clear_non_english_abstract""]"
3,8098,W4365420661,a1577c4d681b7ffd1066fb363089e2cfff3e3368972f9649f7066a0c451314d8,"[""clear_non_english_abstract""]"
3,8101,W2972811593,fd90c8948ac3020da4b76609b893a6d06adf3a506facd91b100a5298b40c36d7,"[""non_abstract:reviewed_non_abstract_template""]"
3,8139,W4380049378,0189098588398495333c309bdbde6a7efa0a8a9228e23b8829db4f04da9b41d2,"[""clear_non_english_abstract""]"
3,8851,W2891476818,76b35e7067bb42ec03f18911c444969d2299eb0322afeecde753602b1b51c1c6,"[""clear_non_english_abstract""]"
3,9004,W4230061790,d175e46c1313cabaca2902c2af41b6a6fab67c975883ca16648cebb42a92c059,"[""clear_non_english_abstract""]"
3,9222,W2560467583,dbc1873c44f4ac64cbe36de0714f8fb240d73ba754861cd6218676160d3d9d5c,"[""clear_non_english_abstract""]"
3,9310,W2989220001,61973dfaa869cc08abfa93f7dd6d5e46ab58f359ec5636bcc8cc445d38a376ff,"[""clear_non_english_abstract""]"
3,9387,W2973906978,047fb5b3e641fbb823583200af5e2a228f25b78b129fda2d86194a3c73847d6d,"[""clear_non_english_abstract""]"
3,9456,W2953015280,6057db8fd8c5fd250c72770bc2fe3a43e96cdfc51164954cb17e627e4e764a35,"[""clear_non_english_abstract""]"
3,9589,W2152440153,98254b718e6057444e6c2802b046917e92af8084a1e14441cb19e40fb71b4826,"[""clear_non_english_abstract""]"
3,9621,W4309674257,17b06f856376800c67e007e68e6385eb029aaf1d3c787badcedf1f25a713cf70,"[""clear_non_english_abstract""]"
3,9718,W2294234189,5cef22bc8e2adb6f938038f0b65d803b7c76a9d7524047009b4970883c7e657e,"[""clear_non_english_abstract""]"
3,9732,W4410292259,57d78e39e7bd84f56be9c2b4da99470e721e3e0a4eaf3fee379b6b8c061b98ce,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
3,9746,W4389731130,a50310e3d5f7bcc91dc78defb3ebcc821649cb4a1ab39199e094135d75aad8b9,"[""clear_non_english_abstract""]"
3,9846,W3045075183,c5afe110e01275b7f868170d705408ac3ff2adc9418f570f126209be2c0e926d,"[""clear_non_english_abstract""]"
3,9872,W2985848427,73a55d2788a0e4eab7e7e317a20ba9d938fa1cd8f6f01f2c5f925ba02c9f62e5,"[""clear_non_english_abstract""]"
3,9923,W7210668998,f5920acf3164fecca998a56cdc1124dd3251b838ab7b0b02fb92ef61cc6c9c92,"[""non_abstract:reviewed_non_abstract_template""]"
4,521,W1521800460,3473091c96bafcaa5accb40f81358879e1c220ce21fc7c2ad5b4a246cb0a3e18,"[""clear_non_english_abstract""]"
4,649,W1995354318,9af6340e4314527a66721a07fa8fd01a752d2b6af4e7d1ce74d19f214b951f8f,"[""clear_non_english_abstract""]"
4,756,W4319998948,16566117a9ea4345125c11b64d4e49ff19b71b77a85d3a018f9a30d5607a31d5,"[""clear_non_english_abstract""]"
4,863,W4402284660,63fe3c3eed881de8222e15098153edb85794558f574bed79c957cf842d043c2b,"[""clear_non_english_abstract""]"
4,874,W4234647843,f612d18baee78a552d4af8234d61defe079cc5f78ebd45069667fbf17567d2fa,"[""clear_non_english_abstract""]"
4,1065,W2148232266,33fc8fbc396bd66979bf20d97b584043e2b92c138277fb5e6cf41f3df0ea242f,"[""clear_non_english_abstract""]"
4,1220,W1564841852,2cde41ccef75f7228121705b7d94e47a912848b5d90d8b0cded3c135699dfcb3,"[""clear_non_english_abstract""]"
4,1300,W2883501152,a9edd25a4bcd0d57d79a1900640c92546a483bcde211d359380baddc99faf99f,"[""clear_non_english_abstract""]"
4,1317,W4236210018,55f6a6b0acd3a545071bd8c47d50d1997aaa1af9216383f4d8918faa60c74d0c,"[""clear_non_english_abstract""]"
4,1434,W7132413866,6c0b69d6a7e3e65554beea731db90729f35c43c1eaaa47f4e562716742d429ef,"[""clear_non_english_abstract""]"
4,1685,W3115388872,8a75f927c03bec111a6fbee5625282c3ecac921f8ef3e04c8e43d0286b35bb92,"[""clear_non_english_abstract""]"
4,1712,W2883214003,538dd8d903455da9d2d9783025e48061b9834513f3945a5d7af3e3bb0805c2a8,"[""clear_non_english_abstract""]"
4,1789,W4200543833,6da1895ec2a952894e9615f924fd7fe6f035eb83ab52fa6082bfe18b4cd87db1,"[""clear_non_english_abstract""]"
4,1897,W853642868,889a9d292514c57858f037d33bcdca3873463edfc95176f85490f4a0e79abe0d,"[""clear_non_english_abstract""]"
4,2094,W3205060709,ae0923ace225d69fc10d76f1d595cfbeab7066807c7a9ed224c87d70627ed348,"[""clear_non_english_abstract""]"
4,2118,W3126489174,d0940df5541bb0435ff8a4f323fb9a666ef763c456660e850ab55cf249201969,"[""clear_non_english_abstract""]"
4,2296,W1602062606,9d99b55e1bf384c69afd89d6228f8b5f6565826e528a66d24752e085b77921a0,"[""clear_non_english_abstract""]"
4,2400,W3199202240,bd8ccaf5a1164b84fba56225eb46750569bc8eb8b04376c7554e352670224d04,"[""clear_non_english_abstract""]"
4,2786,W3139769870,277b480c302141ac188aa23d4f92dd013b52ef375a6579d65983b04670d6ad89,"[""non_abstract:reviewed_non_abstract_template""]"
4,2831,W3135534748,cc490651211d74854935a6376125778f65e34c0cb32b8c57fbc47ed60cc585b6,"[""clear_non_english_abstract""]"
4,2933,W2440100083,8097f4939d78c784261bdb4d520a9396b5b2b38feaba1dfe1a59e1bd66e29bb5,"[""clear_non_english_abstract""]"
4,3151,W4389566848,f450d886a438a9c337c09ba5591c0025bd1b4308a7d570effc5b28f2c1d9b82d,"[""clear_non_english_abstract""]"
4,3155,W2991464143,9496175f2b5176d46478f0ff0448ce48436a513e541fd87c7f21fa46e7ae09c9,"[""clear_non_english_abstract""]"
4,3362,W3196717861,2e4edc7d783f5dcde166314351b47519b04833c2193067315a3681066175cad3,"[""clear_non_english_abstract""]"
4,3387,W4388932433,a3e5c8f1060e45f911ce16c3c2f6ad254da8959689f1e13e4864ab9ef384ffa9,"[""clear_non_english_abstract""]"
4,3492,W3011868350,72dcbb174621a10162e54b31d8f9858c3169fd8740a3b4199af73c742bacc067,"[""clear_non_english_abstract""]"
4,3880,W4250878565,8692efca7c3f12c6778cefc76c336082b7ebf956a54851687a83c0e258c72d69,"[""non_abstract:acs_webpage_instead_of_abstract""]"
4,4124,W2786092781,2b09bc6bbb0355eb43be635cb211cb2ee3f0bcb8fa215ee06445ab0d69e3db91,"[""non_abstract:reviewed_non_abstract_template"", ""clear_non_english_abstract""]"
4,4175,W4236785580,bc272fa9d430f0ebce029681f03a757fbfebcc06a0116c9b03729f959d7329d7,"[""clear_non_english_abstract""]"
4,4219,W7119350392,f381c0a52c1fe60046189ba4ca43b9b589bb19a5b5f98256e39cade37b8bbb8e,"[""clear_non_english_abstract""]"
4,4305,W4390420123,c085dfb8a102c398deb41ccf154c2481f21cda8d45b014fae40dae8e1f34c592,"[""clear_non_english_abstract""]"
4,4422,W2389253922,2e84381e8960447da4e30ba8889e30fd41a9ea697434f441e2f3535ee46efeb3,"[""clear_non_english_abstract""]"
4,4437,W4403369327,bdadcca344231915dca769d3d84d78ee405dcc56adf2ce0c42fddd9b66936001,"[""clear_non_english_abstract""]"
4,4519,W4309371919,4185bcb1b9c4dae77d369848306440dc6017e28930578f0f7271617e0e1c8b81,"[""clear_non_english_abstract""]"
4,4625,W2899875301,24c7384e4d2ef359ead552aa67a91598f341a9069f0e64955a4f729c340ff0e3,"[""clear_non_english_abstract""]"
4,4754,W2768081593,7c928c7fdd05ed1ba339d54d1d7e3d01707363521275f9d27e3927a567379fa7,"[""clear_non_english_abstract""]"
4,4777,W2774063934,45d03ff64a71725c1a5fe1d17ca9f563ca433f9a899e50881d715083925fd122,"[""clear_non_english_abstract""]"
4,4780,W2331816944,09b3f7b1dd0d30330bde0fd6c735ac534f8d7429fa6f43e56d6e17ebdb342f35,"[""clear_non_english_abstract""]"
4,4847,W4399249512,a2f5dd139e6fa5f6da5013efed918b17c7960fbed9ec79b202354ba55a1fd429,"[""clear_non_english_abstract""]"
4,5005,W4249173137,0e421da2419ed95c44cff4c63217d66342bced80d8bc7a306ddf34ed71dc065a,"[""non_abstract:reviewed_non_abstract_template""]"
4,5031,W2894634121,b8695d5ae9b33777c8c3ca169cec63c5036f0ad9d6313edc0b9abcaae9ecfc82,"[""clear_non_english_abstract""]"
4,5058,W2467740765,59e1309773faf279364a010603f4ec9813dd11f26924cd2d15561fcfd96bcc01,"[""clear_non_english_abstract""]"
4,5182,W4399307282,ed4c9d7daeaf3f68bb25a00fdac47738b165c01910d8c60963b5ff058525c985,"[""clear_non_english_abstract""]"
4,5213,W2899437619,e596530daea64ba76675e7e98676418acc3b2e94b5ee193f34050884fa8b1c86,"[""clear_non_english_abstract""]"
4,5220,W1969576812,45cad82c9e37d19db9ef567235b64bffd25d80725cd351d07f1f8eafbef3e8af,"[""clear_non_english_abstract""]"
4,5356,W4239407483,7f1547aa953cc7b26d2ad9ae1b5b812e2d47cf476dba995108a3bbf876c924d5,"[""non_abstract:acs_webpage_instead_of_abstract""]"
4,5401,W4406446378,4ecedbd8af8524d5a820d5a078cfec28f6bc776890b18e9252e6086b433735d8,"[""clear_non_english_abstract""]"
4,5633,W4238821136,b30b4f6b2fe56a7c022e9c2fb0a4063820bd63bce6050a82ebe0e90c05141290,"[""non_abstract:reviewed_non_abstract_template""]"
4,5799,W4386417653,8d9935ee4117f368e27be2b7c4072427912bcade9f11e390c3cc74392df07a77,"[""clear_non_english_abstract""]"
4,5978,W2974407421,f11471e5c99437b690c31cbc8e33e6b5b1234dafe9d7cefcfa89dfb9cf7fba0b,"[""clear_non_english_abstract""]"
4,5994,W4223515750,fce9e2061ff10a39d69ab7da2bbc01a456f8e3fdd943cfefbcc175dcdf039b8e,"[""clear_non_english_abstract""]"
4,6014,W2989380535,f4204c1e9945df964eb0565842d93573a243c541306e739525635ccc9f664fbd,"[""clear_non_english_abstract""]"
4,6065,W3130841314,8b1b5d55fd0163e94e642393252514beed2fb680029e56cce62333ea3b386a9c,"[""clear_non_english_abstract""]"
4,6085,W3142827369,bd9cea97c928c593fce0a3f5a86917edb5e3c03f066106473ae9a0d75c62623d,"[""clear_non_english_abstract""]"
4,6169,W4255874271,4d5fe2c7802505d922a916765ee5d792f945947e27c7ab2f7f762cbaf5fd19d2,"[""clear_non_english_abstract""]"
4,6276,W4387941363,8d5170adb20215f6784eec142a85d322877345a2eb5c6e844c26b9c961454ecc,"[""clear_non_english_abstract""]"
4,6297,W2035388392,6a9b78f0a2551bd053f2f67ac58ef6535c27863a4ac3bf6baf3157ff58622598,"[""non_abstract:acs_webpage_instead_of_abstract""]"
4,6443,W3096961381,aeb0943534947cf07d14e40f9286509c1bcebb8965eed5c0fa6282b38a15341f,"[""clear_non_english_abstract""]"
4,6572,W2937638386,3652db0f8486eef0bca4757a64a2e3de38f0426ff42c92e4d97bb8abe7969e52,"[""clear_non_english_abstract""]"
4,6906,W3193392359,e011a9f5b94a43d0668f36ac9d341e16cb011264d6a9c6b38473ef857ecd7bb0,"[""clear_non_english_abstract""]"
4,7104,W4313329400,61991c7a85c033accb27dca8125427e22f27cf9bccf89b7d630be0bfafe5cbf4,"[""clear_non_english_abstract""]"
4,7260,W4312435572,5c87c60db8289e46b189500e3410da6cc6f7d0db2082f8cae2e55230dc0e3118,"[""clear_non_english_abstract""]"
4,7313,W3009504467,d88d275e8912eff24393fdbb9be6f809d57e981077d5b3f301feed5ae35bc844,"[""clear_non_english_abstract""]"
4,7318,W2900510113,ffe4cd802c6c57f3a8c2f88babbef44d5894897abce6e0a7896b9f15872e79a2,"[""clear_non_english_abstract""]"
4,7375,W2904676840,647ce29bae0f887aca27bda32f99c0ff21b1516548c5ff13ffcf79c4a502b6c0,"[""clear_non_english_abstract""]"
4,7689,W4205892289,e81084ac2157eace5cec9d6d207db644160d4d34ce324e0bfd7a07e4d426523e,"[""clear_non_english_abstract""]"
4,7741,W4391117242,cda20ecea703c944a5c33eebd891b7213d8a69acc92d3b1d2c98493fef0be80a,"[""clear_non_english_abstract""]"
4,7850,W3082065999,63524dc9c9e4967106764616a3adb79f21e20e83be1a9797b033d5ca5f36714b,"[""non_abstract:reviewed_non_abstract_template""]"
4,7987,W1035540640,b6b91c9e289f5233abd9c4f48b427a7bccf25187ebb67e18546240ac2bc69920,"[""clear_non_english_abstract""]"
4,8127,W2325363588,fb6d1c33d8e5fe2984c58f84db082df1f0e7c694d21acdcc4553fab9faf66555,"[""non_abstract:reviewed_non_abstract_template""]"
4,8161,W3084552437,d97bcae82b9c70570bf2edd8d12187430f7eb6f67f7485d147ce2a214ff8c843,"[""clear_non_english_abstract""]"
4,8221,W4399863913,d65f6108c684f2c25e346d28af2f165e294decac37d3c5ea4cb9e64ac5f38ef7,"[""clear_non_english_abstract""]"
4,8332,W2986316233,df49e62b7f882bed6e5073a95e9b94b4d70bae72ea1e04567b97ccbd5a3a3bc6,"[""clear_non_english_abstract""]"
