branch,label,uint64_seed
centres,centres/random/repeat256_field/3/2010,17503641728349949306
centres,centres/random/repeat256_field/3/2015,4430837559408278150
centres,centres/random/repeat256_field/3/2020,6641403954849138469
centres,centres/primary/field/11/4/2000,2923311921752470469
centres,centres/primary/field/11/4/2005,11846653916023823800
centres,centres/primary/field/11/4/2010,2423293992778491811
centres,centres/primary/field/11/4/2015,2974695526489919205
centres,centres/primary/field/11/4/2020,3581463751114638445
centres,centres/primary/field/12/4/2000,9313396454643843078
centres,centres/primary/field/12/4/2005,10617483419715960955
centres,centres/primary/field/12/4/2010,2317288146870245197
centres,centres/primary/field/12/4/2015,6459164409620777625
centres,centres/primary/field/12/4/2020,11856346666644243563
centres,centres/primary/field/13/4/2000,1972594719809108
centres,centres/primary/field/13/4/2005,16877611645477271625
centres,centres/primary/field/13/4/2010,5845215456119429972
centres,centres/primary/field/13/4/2015,11011418633358035514
centres,centres/primary/field/13/4/2020,12675351576210122773
centres,centres/primary/field/14/4/2000,6070016739009924268
centres,centres/primary/field/14/4/2005,16508401833107849192
centres,centres/primary/field/14/4/2010,18153110345838939955
centres,centres/primary/field/14/4/2015,9068251798938092897
centres,centres/primary/field/14/4/2020,272366050321007876
centres,centres/primary/field/15/4/2000,8376983634298742441
centres,centres/primary/field/15/4/2005,8616919575015944089
centres,centres/primary/field/15/4/2010,7966644934857718904
centres,centres/primary/field/15/4/2015,6996462899084807844
centres,centres/primary/field/15/4/2020,1832075532919621567
centres,centres/primary/field/16/4/2000,14181513565977717335
centres,centres/primary/field/16/4/2005,2299709934423487395
centres,centres/primary/field/16/4/2010,9110121619208214439
centres,centres/primary/field/16/4/2015,11047356462460389733
centres,centres/primary/field/16/4/2020,8316121873873529888
centres,centres/primary/field/17/4/2000,16170345490350758957
centres,centres/primary/field/17/4/2005,10203653213382974740
centres,centres/primary/field/17/4/2010,3039155330442371088
centres,centres/primary/field/17/4/2015,14635167492449832804
centres,centres/primary/field/17/4/2020,15207864647147887404
centres,centres/primary/field/18/4/2000,2036067190777633135
centres,centres/primary/field/18/4/2005,13914253659791946330
centres,centres/primary/field/18/4/2010,18033198300410807813
centres,centres/primary/field/18/4/2015,16496469600564049390
centres,centres/primary/field/18/4/2020,18012482040012208496
centres,centres/primary/field/19/4/2000,851937945009832603
centres,centres/primary/field/19/4/2005,3368000825467863785
centres,centres/primary/field/19/4/2010,6607491635736710141
centres,centres/primary/field/19/4/2015,8708142626160832143
centres,centres/primary/field/19/4/2020,7290502269337386865
centres,centres/primary/field/20/4/2000,10108001219651471115
centres,centres/primary/field/20/4/2005,16466982962249012075
centres,centres/primary/field/20/4/2010,10090102599916548799
centres,centres/primary/field/20/4/2015,15688627197579912556
centres,centres/primary/field/20/4/2020,7816016938926711436
centres,centres/primary/field/21/4/2000,7920537856746537700
centres,centres/primary/field/21/4/2005,14539898034607531576
centres,centres/primary/field/21/4/2010,18066303477063227485
centres,centres/primary/field/21/4/2015,5741473087575898342
centres,centres/primary/field/21/4/2020,9144962828088199744
centres,centres/primary/field/22/4/2000,16161117417939972144
centres,centres/primary/field/22/4/2005,18108048091925413750
centres,centres/primary/field/22/4/2010,4740373976756870459
centres,centres/primary/field/22/4/2015,10810715261508802755
centres,centres/primary/field/22/4/2020,4362081071845756672
centres,centres/primary/field/23/4/2000,15006740868066222404
centres,centres/primary/field/23/4/2005,15457407714333933894
centres,centres/primary/field/23/4/2010,9034925230778111722
centres,centres/primary/field/23/4/2015,18136476976368103618
centres,centres/primary/field/23/4/2020,16489144137618370639
centres,centres/primary/field/24/4/2000,10107048237343048261
centres,centres/primary/field/24/4/2005,15336385811191974060
centres,centres/primary/field/24/4/2010,15794996567371660396
centres,centres/primary/field/24/4/2015,2049878883629430876
centres,centres/primary/field/24/4/2020,3654655452872893767
centres,centres/primary/field/25/4/2000,14116437460234309605
centres,centres/primary/field/25/4/2005,2386027497603549273
centres,centres/primary/field/25/4/2010,12844026692964242005
centres,centres/primary/field/25/4/2015,6557896545731701739
centres,centres/primary/field/25/4/2020,5844512518211538647
centres,centres/primary/field/26/4/2000,4048859674041304845
centres,centres/primary/field/26/4/2005,9494962557649851210
centres,centres/primary/field/26/4/2010,10179140296602492409
centres,centres/primary/field/26/4/2015,232819472028314468
centres,centres/primary/field/26/4/2020,17894809816727771341
centres,centres/primary/field/27/4/2000,18266948612059874351
centres,centres/primary/field/27/4/2005,3056708847510548334
centres,centres/primary/field/27/4/2010,1806221226344955992
centres,centres/primary/field/27/4/2015,11587701841464384952
centres,centres/primary/field/27/4/2020,453964489530215597
centres,centres/primary/field/28/4/2000,11052680684736426141
centres,centres/primary/field/28/4/2005,15416173478717999679
centres,centres/primary/field/28/4/2010,18354130036907703298
centres,centres/primary/field/28/4/2015,3941918744252440046
centres,centres/primary/field/28/4/2020,8479890331501304087
centres,centres/primary/field/29/4/2000,5995910767539663151
centres,centres/primary/field/29/4/2005,2495889365236841230
centres,centres/primary/field/29/4/2010,3131755717287422337
centres,centres/primary/field/29/4/2015,5938470146525296713
centres,centres/primary/field/29/4/2020,3478259393373230365
centres,centres/primary/field/30/4/2000,13269273063492297361
centres,centres/primary/field/30/4/2005,3398018261631240296
centres,centres/primary/field/30/4/2010,18401071806165013713
centres,centres/primary/field/30/4/2015,4114266782389908148
centres,centres/primary/field/30/4/2020,1867610890606617935
centres,centres/primary/field/31/4/2000,9240416979285922457
centres,centres/primary/field/31/4/2005,5658354135353563722
centres,centres/primary/field/31/4/2010,17977103181702667100
centres,centres/primary/field/31/4/2015,13737183582624403493
centres,centres/primary/field/31/4/2020,14533684615029390197
centres,centres/primary/field/32/4/2000,17730003270502429049
centres,centres/primary/field/32/4/2005,3105114268724739842
centres,centres/primary/field/32/4/2010,13226964976955383482
centres,centres/primary/field/32/4/2015,2868793112001521845
centres,centres/primary/field/32/4/2020,12568734290755833488
centres,centres/primary/field/33/4/2000,15721320955753796036
centres,centres/primary/field/33/4/2005,651047441885128086
centres,centres/primary/field/33/4/2010,14634471088636132710
centres,centres/primary/field/33/4/2015,16026678652585958759
centres,centres/primary/field/33/4/2020,5990902861019828354
centres,centres/primary/field/34/4/2000,14934396377295818407
centres,centres/primary/field/34/4/2005,7345085308728253276
centres,centres/primary/field/34/4/2010,9060134933840618158
centres,centres/primary/field/34/4/2015,15971263300126521941
centres,centres/primary/field/34/4/2020,7967125108828299495
centres,centres/primary/field/35/4/2000,241303786741372539
centres,centres/primary/field/35/4/2005,1383698417803272028
centres,centres/primary/field/35/4/2010,9500249761743452360
centres,centres/primary/field/35/4/2015,16258736357225115011
centres,centres/primary/field/35/4/2020,9296953672731975374
centres,centres/primary/field/36/4/2000,11054317995850888813
centres,centres/primary/field/36/4/2005,15297085434898482838
centres,centres/primary/field/36/4/2010,1383142895792505831
centres,centres/primary/field/36/4/2015,1299374467635216992
centres,centres/primary/field/36/4/2020,13816564888062984963
centres,centres/random/repeat256_field/4/2000,10572354915119808796
centres,centres/random/repeat256_field/4/2005,17294723580886000033
centres,centres/random/repeat256_field/4/2010,17658428907333951846
centres,centres/random/repeat256_field/4/2015,12693460766413675329
centres,centres/random/repeat256_field/4/2020,10468089389835741689
centres,centres/primary/field/11/5/2000,3427951840443379201
centres,centres/primary/field/11/5/2005,13583269524682072834
centres,centres/primary/field/11/5/2010,590455902617047321
centres,centres/primary/field/11/5/2015,14596464516825073293
centres,centres/primary/field/11/5/2020,16033772809917913679
centres,centres/primary/field/12/5/2000,14883707816971063228
centres,centres/primary/field/12/5/2005,3977951290494595973
centres,centres/primary/field/12/5/2010,4251862620456340726
centres,centres/primary/field/12/5/2015,10735909077596621130
centres,centres/primary/field/12/5/2020,13598997895002252931
centres,centres/primary/field/13/5/2000,4075088122939099940
centres,centres/primary/field/13/5/2005,1317371040921205490
centres,centres/primary/field/13/5/2010,3367502956815870257
centres,centres/primary/field/13/5/2015,9469653404024719240
centres,centres/primary/field/13/5/2020,11348095112051561338
centres,centres/primary/field/14/5/2000,9866460130384493911
centres,centres/primary/field/14/5/2005,17130739378321120532
centres,centres/primary/field/14/5/2010,15545691241037596873
centres,centres/primary/field/14/5/2015,15444640311686290727
centres,centres/primary/field/14/5/2020,13351495367517752964
centres,centres/primary/field/15/5/2000,13883267409976855688
centres,centres/primary/field/15/5/2005,10075766902984432334
centres,centres/primary/field/15/5/2010,3651267576913308094
centres,centres/primary/field/15/5/2015,7439090361915787952
centres,centres/primary/field/15/5/2020,5476098401414848747
centres,centres/primary/field/16/5/2000,14696732079213602712
centres,centres/primary/field/16/5/2005,12624912727986951768
centres,centres/primary/field/16/5/2010,12300440665633090366
centres,centres/primary/field/16/5/2015,15545193262626360428
centres,centres/primary/field/16/5/2020,7208842142171789714
centres,centres/primary/field/17/5/2000,15960293768147625252
centres,centres/primary/field/17/5/2005,6083388544835393471
centres,centres/primary/field/17/5/2010,128429041313503768
centres,centres/primary/field/17/5/2015,17322646228049373635
centres,centres/primary/field/17/5/2020,15556010892905948973
centres,centres/primary/field/18/5/2000,15057381985597639792
centres,centres/primary/field/18/5/2005,4756356141983915782
centres,centres/primary/field/18/5/2010,15985308810710930575
centres,centres/primary/field/18/5/2015,9726004072100582708
centres,centres/primary/field/18/5/2020,8110730095877592068
centres,centres/primary/field/19/5/2000,2391553089908429511
centres,centres/primary/field/19/5/2005,3807474478083657464
centres,centres/primary/field/19/5/2010,8933240700222981955
centres,centres/primary/field/19/5/2015,14819999241141967766
centres,centres/primary/field/19/5/2020,426832991302688866
centres,centres/primary/field/20/5/2000,9900406923016843282
centres,centres/primary/field/20/5/2005,11761972522012955893
centres,centres/primary/field/20/5/2010,7124158157881277520
centres,centres/primary/field/20/5/2015,15054726139840016294
centres,centres/primary/field/20/5/2020,6060218631563132312
centres,centres/primary/field/21/5/2000,4842963313322230977
centres,centres/primary/field/21/5/2005,14985540642042258543
centres,centres/primary/field/21/5/2010,15089060044310355857
centres,centres/primary/field/21/5/2015,312898403911949602
centres,centres/primary/field/21/5/2020,14888221618954802763
